upi_id,account_age_days,transaction_count_last_24h,transaction_velocity_1h,average_transaction_interval,average_transaction_amount,device_change,transaction_amount,new_recipient,similar_transactions_last_10min,location_change,ip_address_change,vpn_usage,transaction_time,merchant_transaction,blacklist_flag,is_fraud
user850@upi,1426,17,0.508141719,14.20346734,14267.86446,1,22538.84936,0,3,1,1,0,7,0,1,1
user851@upi,955,4,0.620241354,77.49110135,9915.545569,0,3947.259043,0,2,1,0,0,11,0,0,0
user852@upi,804,15,0.477742126,30.00989627,17160.82369,1,33486.36147,0,2,1,1,1,0,1,1,1
user853@upi,643,19,0.478158924,100.3862869,2179.012418,0,6898.771354,0,2,0,1,0,8,0,0,0
user854@upi,1227,4,0.767969978,61.47604331,9040.986836,1,33562.59425,1,3,0,0,0,7,1,1,1
user855@upi,1550,2,0.628566401,16.22894295,5813.471307,1,48959.0331,0,4,1,0,0,8,1,0,1
user856@upi,38,11,0.633263202,68.51898856,2182.292358,1,26603.3132,0,3,0,0,1,4,1,0,0
user857@upi,1198,0,0.450282484,48.94591322,15293.69149,0,10712.09188,0,0,0,0,1,12,1,1,1
user858@upi,1455,8,0.531109496,79.37373799,10264.76141,1,31267.93471,0,4,0,0,1,13,0,0,0
user859@upi,348,8,0.745717666,105.8283942,11179.69753,0,25651.35509,0,0,0,1,0,3,1,1,1
user860@upi,1681,3,0.825940919,49.12669574,8283.978239,1,26661.68178,1,0,1,1,1,16,0,0,1
user861@upi,1529,2,0.696561402,34.78568154,9260.710909,1,23910.56624,1,3,0,1,0,8,0,0,0
user862@upi,1398,16,0.924072989,1.741811343,2408.746004,1,33690.29131,1,2,1,0,1,19,1,0,1
user863@upi,1866,1,0.820324088,68.98068454,13491.0647,0,28601.54867,1,4,1,0,1,14,0,1,1
user864@upi,1375,0,0.56186379,48.27297209,8705.702456,0,49349.88392,0,1,0,1,1,19,1,1,1
user865@upi,509,7,0.671406073,44.95790628,16353.67471,0,41294.91242,1,2,1,0,1,3,0,0,1
user866@upi,1690,12,0.926308277,21.95223855,4006.115283,1,13242.2719,1,1,1,1,1,1,0,1,1
user867@upi,520,14,0.619168044,51.60664142,4180.596359,0,36290.56853,0,3,1,1,0,12,0,0,0
user868@upi,1360,7,0.824806948,118.1330344,12950.61547,0,10722.87447,1,4,0,1,0,3,1,1,1
user869@upi,226,11,0.688810504,35.73049844,16935.46813,1,39119.49694,1,3,1,0,1,17,1,1,1
user870@upi,1334,11,0.551936361,71.96452961,9496.736989,1,7386.406422,0,1,0,0,0,23,0,0,0
user871@upi,1165,13,0.241838195,93.17842576,14566.38199,0,23682.95614,0,0,1,1,1,15,0,0,1
user872@upi,1837,14,0.425997519,89.89893878,19986.66544,0,39532.40385,1,3,1,0,1,22,1,0,0
user873@upi,1103,14,0.967742825,39.4529145,19806.28623,0,14012.83399,0,4,1,0,1,9,0,1,1
user874@upi,1285,8,0.657765383,73.30321002,14912.30317,1,41857.58507,1,3,1,0,1,1,1,0,1
user875@upi,1448,18,0.56439538,104.5517622,14817.77114,1,32211.09394,0,2,0,1,1,13,1,0,1
user876@upi,1820,19,0.932956626,1.853691328,5027.615855,1,19882.14123,1,3,1,1,1,1,1,1,1
user877@upi,454,7,0.586511781,52.28812282,16687.43867,1,21176.6013,1,1,1,1,1,17,1,1,1
user878@upi,885,18,0.526082518,26.91281019,8161.532328,1,46300.31678,1,3,1,1,0,0,0,0,1
user879@upi,1215,5,0.759310855,46.63587485,19243.67881,0,10897.37209,0,4,0,1,0,12,1,0,0
user880@upi,176,19,0.712665619,49.91875296,1720.411005,0,34671.19713,0,3,0,0,1,5,1,1,1
user881@upi,100,18,0.193160008,89.60051577,8773.223341,0,35367.63735,1,3,1,1,0,21,1,1,1
user882@upi,723,3,0.471308275,11.25862469,11161.2257,1,46123.26016,0,4,1,0,1,16,1,1,1
user883@upi,1891,6,0.472515443,61.51006838,8162.608521,1,35661.0818,0,3,1,1,0,16,0,1,1
user884@upi,1564,3,0.378224515,67.70337502,4290.525891,0,29227.52623,1,4,1,0,0,21,1,0,0
user885@upi,48,11,0.517293482,59.29891243,11900.47093,0,45127.10173,0,1,0,0,1,10,0,0,1
user886@upi,1159,12,0.413107398,87.82479037,15142.7665,0,41458.31016,0,4,0,1,1,5,1,1,1
user887@upi,1484,2,0.199345489,46.05495071,12932.28806,1,35841.65498,1,1,0,0,0,19,1,0,0
user888@upi,182,11,0.412366487,113.3960476,4765.532091,1,1638.593336,1,1,1,0,1,2,0,0,1
user889@upi,662,1,0.072276948,57.8164131,14658.99809,1,18682.28571,0,4,1,0,0,13,1,0,1
user890@upi,763,1,0.575785863,68.54566915,5212.26634,1,31598.16471,0,3,1,0,1,5,0,1,1
user891@upi,1253,8,0.853654549,99.0636988,3586.527022,1,26117.30371,0,2,1,0,0,16,1,0,1
user892@upi,1671,0,0.725287084,33.02833271,13844.29351,0,15972.72314,1,4,0,0,0,2,0,1,1
user893@upi,1091,7,0.36039404,9.024243452,16871.4662,0,7229.751536,0,3,0,1,0,16,0,0,0
user894@upi,1693,5,0.087071206,84.9340774,9682.635009,1,27654.29917,0,1,0,0,1,18,0,1,1
user895@upi,485,5,0.202149399,57.96142267,10674.69668,1,14303.01962,0,0,1,1,0,17,0,1,1
user896@upi,465,17,0.54549034,107.5805101,6124.676652,0,11657.69449,0,2,1,0,1,4,0,1,1
user897@upi,838,16,0.207057083,117.9216058,9942.898501,1,19953.92177,0,3,1,0,1,14,1,0,1
user898@upi,904,11,0.543973111,47.89312207,2726.46166,1,39276.71675,0,2,1,0,1,2,0,0,1
user899@upi,1394,5,0.231599025,49.85268195,19121.03351,0,24397.79658,1,0,1,0,1,22,0,0,0
user900@upi,1968,7,0.848923869,48.95551226,16027.17701,1,10832.4456,1,0,0,0,1,7,1,0,0
user901@upi,1034,18,0.397271473,38.94649317,13392.66391,1,5853.988083,1,0,1,0,0,6,0,0,1
user902@upi,396,9,0.245550626,93.80245173,10810.068,0,24954.37332,0,4,1,0,1,17,1,1,1
user903@upi,357,0,0.81232618,91.0794915,15864.16581,1,39720.37626,0,2,0,0,1,9,1,0,0
user904@upi,199,12,0.342838965,57.43738447,9945.669068,1,32644.373,1,4,0,1,0,22,0,0,0
user905@upi,514,16,0.111487688,5.359345965,6069.480772,0,11615.12252,1,0,1,1,0,9,0,0,0
user906@upi,1224,2,0.570409491,37.14711618,3291.44728,0,21840.96222,1,3,0,1,1,18,0,0,1
user907@upi,1541,7,0.581564204,35.07636559,12986.95322,1,42762.96586,1,0,1,1,1,22,0,1,1
user908@upi,1402,13,0.714695675,97.33046954,18595.57233,0,8891.018834,1,4,1,0,1,0,0,1,1
user909@upi,1442,2,0.240219433,10.50906881,3157.009215,0,26608.70773,0,0,0,0,0,1,0,1,1
user910@upi,833,15,0.443771339,96.68104549,3682.359097,1,17818.01312,0,0,1,0,1,0,1,1,1
user911@upi,938,12,0.282367919,80.30203826,8728.760065,0,6217.745944,0,4,1,1,1,8,1,0,1
user912@upi,943,19,0.080953736,87.8929751,16157.29702,1,2504.697006,0,4,1,1,0,14,1,1,1
user913@upi,1150,16,0.876613827,51.86558251,5949.062307,0,27798.01052,0,3,0,1,0,17,1,0,0
user914@upi,143,12,0.728869804,81.56709552,5152.867201,0,1047.236198,1,4,0,0,0,17,0,1,1
user915@upi,67,5,0.301463059,73.08347336,12437.3292,1,5181.271373,1,3,0,0,1,21,0,1,1
user916@upi,1589,16,0.599372993,92.27762343,10758.73416,1,17384.73842,0,1,0,1,1,6,1,0,1
user917@upi,694,13,0.201263788,53.61238014,1298.385252,1,2185.574066,1,1,1,0,1,13,0,0,1
user918@upi,681,16,0.890236622,56.73907499,1721.650548,0,20028.25687,0,4,0,0,0,17,0,1,1
user919@upi,182,7,0.114906343,77.22914673,12895.95831,1,6526.947559,0,0,1,0,0,19,1,0,1
user920@upi,1862,10,0.003837146,12.96929924,9355.959623,1,17500.1558,1,2,0,1,1,18,1,0,1
user921@upi,824,19,0.502008198,52.3493338,19422.44611,0,39560.07276,0,0,0,0,0,4,1,0,0
user922@upi,1182,0,0.583127823,116.6341014,13602.77507,0,31321.95358,0,4,1,1,0,8,1,1,1
user923@upi,89,6,0.57896532,4.506278407,300.4658737,0,22275.59988,0,3,0,1,0,17,0,1,1
user924@upi,895,16,0.054511927,37.92056674,9672.273718,1,4600.74706,1,0,0,0,0,12,1,1,1
user925@upi,1246,9,0.314043807,37.69317829,8347.513907,0,30961.29147,1,1,1,0,1,4,0,1,1
user926@upi,212,10,0.499198947,76.01569431,2223.605814,0,8193.845529,0,4,0,0,1,23,1,0,0
user927@upi,773,8,0.216579186,12.69604313,18471.85583,1,3838.55133,0,0,1,1,0,21,1,0,1
user928@upi,1262,8,0.872625885,75.42528371,16119.72485,0,33203.16091,1,0,0,1,0,19,1,0,0
user929@upi,1709,4,0.087109289,11.40482888,4678.709578,0,45603.87429,1,3,1,0,0,14,0,0,1
user930@upi,1260,16,0.487384442,11.39443769,5194.017101,1,23035.0659,1,3,0,0,0,23,0,1,1
user931@upi,1692,8,0.691416058,87.38200286,737.1592611,0,2059.385571,1,3,1,1,0,18,0,0,0
user932@upi,1565,16,0.2617511,38.89622086,6004.677286,1,44016.08289,0,2,0,1,1,19,0,1,1
user933@upi,1474,18,0.624240737,117.2907537,11733.97798,1,3358.018569,0,4,1,1,0,10,1,1,1
user934@upi,1435,6,0.82938515,4.482352372,8474.783429,1,43376.987,0,4,0,1,1,8,1,1,1
user935@upi,56,8,0.190336975,53.41279965,19388.18373,1,19597.05047,1,1,0,1,1,20,1,0,1
user936@upi,1266,6,0.917220592,13.57631252,1215.995368,1,18276.07299,1,1,0,0,0,21,1,0,0
user937@upi,1338,12,0.553558533,42.16547601,11869.46016,0,27144.441,0,4,1,1,1,15,0,1,1
user938@upi,1559,10,0.299232004,119.7866941,17180.35787,1,47854.67002,1,0,1,1,0,10,1,1,1
user939@upi,1176,13,0.430858275,106.6611014,9666.744157,1,44938.03985,0,4,0,0,0,1,1,0,1
user940@upi,1448,18,0.312191884,5.798929063,158.9581392,1,23521.80111,1,2,0,1,0,7,1,1,1
user941@upi,1546,10,0.72511116,67.59070126,4931.749847,1,34794.20332,0,1,0,1,1,22,0,0,1
user942@upi,1406,12,0.796300663,77.73867658,6543.002616,0,29025.65832,0,1,0,0,1,20,0,1,1
user943@upi,1599,13,0.832937392,25.14415487,19323.29044,0,34676.14434,0,1,0,1,1,4,0,1,1
user944@upi,1919,12,0.98576825,17.41266881,18244.28831,0,41468.07973,0,4,0,0,0,10,1,0,1
user945@upi,1292,0,0.791284292,108.5257362,18988.49305,1,1734.346505,1,1,0,1,1,10,0,0,1
user946@upi,665,7,0.601384071,116.257973,16532.59331,0,16294.7351,0,1,0,1,1,8,0,1,1
user947@upi,480,11,0.339220298,119.0271429,7097.789909,0,47966.86212,0,4,0,0,1,10,1,1,1
user948@upi,1986,18,0.544595449,94.77141285,18126.9408,1,47467.32206,0,0,0,1,0,4,0,0,1
user949@upi,980,11,0.041068173,79.62024833,19635.52167,1,570.93229,0,1,1,1,1,8,1,1,1
user950@upi,1045,7,0.744825076,41.48763026,7066.419114,0,10079.99209,1,1,1,0,0,0,1,1,1
user951@upi,1363,7,0.445955545,20.56779748,5285.063723,0,49688.56442,0,1,0,1,1,9,0,1,1
user952@upi,745,12,0.02002323,9.477671924,10983.63423,0,24646.32554,0,2,0,1,1,7,1,1,1
user953@upi,793,11,0.062506942,83.19569623,3824.328633,0,28647.57154,1,4,0,1,1,18,1,1,1
user954@upi,977,15,0.387466464,94.16680982,749.222006,1,8329.345074,0,1,1,1,0,15,1,1,1
user955@upi,367,0,0.583421519,99.17443829,18922.04031,1,44717.83708,0,2,1,1,0,12,1,0,1
user956@upi,981,12,0.464203949,109.6518004,18522.23859,1,11570.90234,0,0,0,0,1,23,0,1,1
user957@upi,1441,6,0.619204317,105.5915476,3336.81169,1,9490.485025,0,0,0,1,1,4,1,0,1
user958@upi,677,4,0.480294259,119.9689527,8214.030914,1,11413.83894,1,2,0,1,0,17,0,1,1
user959@upi,382,7,0.661703845,29.28768132,16637.62263,0,45981.88892,1,0,1,0,0,8,1,1,1
user960@upi,1041,13,0.219126065,91.59691383,13253.90595,1,35145.30689,1,3,1,0,1,3,1,0,1
user961@upi,1155,12,0.112843187,70.37514148,7956.271432,1,38432.13376,1,0,1,0,1,13,1,0,1
user962@upi,1381,14,0.596433955,31.34941589,14909.00284,0,18858.04755,1,3,1,0,0,6,1,0,0
user963@upi,685,16,0.484689517,117.8286387,17951.24303,1,45459.75898,1,2,0,1,1,11,1,0,1
user964@upi,99,14,0.026867654,107.7477726,18530.55078,0,39472.50354,0,3,0,1,0,23,1,0,0
user965@upi,1681,19,0.380481885,15.42188021,7639.107277,1,37532.36215,0,0,0,1,1,6,1,1,1
user966@upi,707,17,0.106125585,3.139001079,3553.857533,1,48547.30478,0,1,0,1,1,10,0,0,1
user967@upi,1349,17,0.531356832,82.59969148,18265.49328,1,18316.17957,0,3,0,1,1,21,0,0,1
user968@upi,1211,1,0.39577768,72.49567546,1941.853373,0,30552.5726,1,0,1,1,1,14,0,0,1
user969@upi,549,3,0.613151911,112.2978749,14461.59899,1,45497.38565,0,1,0,1,0,6,1,1,1
user970@upi,741,0,0.805602219,28.08063446,2895.896566,0,39546.53827,0,2,0,0,1,19,0,1,1
user971@upi,878,3,0.299668684,10.12655375,7848.798408,1,28173.31412,1,2,1,1,1,16,1,1,1
user972@upi,50,17,0.962102104,31.10584005,8289.959356,1,3819.922102,0,4,0,0,1,4,0,0,0
user973@upi,749,4,0.535634501,2.271316861,3259.282511,0,32639.64474,0,2,0,0,1,7,0,1,1
user974@upi,1737,18,0.618290799,4.307130143,18461.36054,0,26332.51229,1,4,0,0,1,9,1,1,1
user975@upi,1956,14,0.680672373,109.7829367,153.0965434,1,9217.18127,0,2,1,1,1,5,1,1,1
user976@upi,511,7,0.66673153,42.2419899,17886.79001,0,44113.83364,0,2,0,1,0,20,1,1,1
user977@upi,968,19,0.510970743,49.29708012,17688.20354,1,17168.99726,1,2,1,0,1,1,1,0,1
user978@upi,1178,16,0.428764291,2.204598545,6407.576709,1,19380.11988,0,4,1,1,0,4,1,0,1
user979@upi,1234,0,0.053781964,32.46261362,14115.25697,0,33623.35342,0,4,1,1,0,9,0,0,0
user980@upi,938,11,0.022085845,96.56711805,5130.897335,0,24445.04911,0,3,1,0,0,2,1,0,0
user981@upi,1757,18,0.357961195,73.85891516,15199.59389,0,4473.161003,0,0,0,0,0,12,1,0,0
user982@upi,470,14,0.333660891,90.45367213,11266.28286,1,19378.20645,0,0,1,1,1,15,1,0,1
user983@upi,741,8,0.387695155,53.6656489,6074.48654,0,4732.361236,1,0,0,0,1,14,0,0,0
user984@upi,761,6,0.138368201,37.16750661,8064.671597,1,9545.612652,0,2,1,0,1,1,1,0,1
user985@upi,934,1,0.738168271,57.9372112,13828.78577,0,368.6501731,0,0,0,0,0,2,0,1,1
user986@upi,918,8,0.856964415,38.76852821,18131.33925,0,9073.840943,0,4,0,1,1,19,0,1,1
user987@upi,1591,9,0.938714635,100.6765316,2701.45768,0,16529.06323,1,3,0,1,0,17,0,0,0
user988@upi,1580,1,0.492362304,35.72084587,11470.143,0,26915.5395,1,1,0,0,0,19,0,0,0
user989@upi,1286,18,0.700865699,79.17163685,5149.211069,0,45964.66779,1,3,0,0,1,19,1,1,1
user990@upi,399,10,0.855551123,16.43786668,16047.30777,1,27020.94009,0,0,0,1,0,14,1,1,1
user991@upi,1627,12,0.418291111,82.42397925,1497.722387,0,35283.12103,0,0,0,1,0,21,1,1,1
user992@upi,892,9,0.309412795,109.5959654,13810.22022,0,17890.27779,0,4,0,1,0,4,1,0,0
user993@upi,265,13,0.936724556,73.02997856,3581.425672,1,37584.02337,0,3,0,1,0,22,0,1,1
user994@upi,718,17,0.515676551,67.1826456,11968.06983,1,31027.23262,0,4,0,1,1,10,0,0,1
user995@upi,1848,18,0.497253887,115.3341922,16730.28249,1,22995.10272,1,4,1,1,0,22,1,1,1
user996@upi,1954,8,0.178416097,75.28758664,15126.10518,1,9696.502057,0,1,0,0,0,2,1,1,1
user997@upi,459,6,0.108155015,31.14605199,15083.56346,0,15184.00999,0,4,0,0,0,8,1,0,0
user998@upi,19,2,0.842106862,35.08692286,10405.12171,0,31051.09491,1,4,0,0,1,6,0,1,1
user999@upi,833,19,0.614133176,84.6367971,17825.83728,1,21308.55565,1,1,1,1,1,22,0,0,1
user1000@upi,807,5,0.325824584,88.25239127,11803.29345,0,44470.43397,1,2,1,0,0,1,0,1,1
user1001@upi,1275,1,0.191736217,36.41954781,18358.60757,1,11749.66517,1,2,0,0,1,14,1,0,0
user1002@upi,1284,5,0.55549728,41.44127735,10975.79691,1,3662.901886,1,1,0,0,1,11,0,0,0
user1003@upi,886,2,0.583919289,118.926781,10168.7147,0,29471.53534,0,4,1,0,1,15,0,0,0
user1004@upi,1038,15,0.206993601,12.23430595,4524.825082,0,44303.6815,0,0,0,0,1,15,0,1,1
user1005@upi,1152,7,0.851405748,48.55740341,10941.25442,1,18243.30408,0,3,0,0,0,15,1,0,0
user1006@upi,1025,1,0.084264366,7.493703744,2897.638142,0,32389.08963,0,0,1,0,0,18,0,1,1
user1007@upi,1834,16,0.356093085,98.52940344,17406.83501,1,11578.31698,0,0,1,1,1,2,1,1,1
user1008@upi,383,8,0.680384414,11.08150067,13550.24859,1,27928.01136,1,4,0,0,1,21,1,0,0
user1009@upi,1098,11,0.274120364,80.88088278,19873.34543,1,39341.73712,0,3,0,0,1,19,1,0,0
user1010@upi,155,2,0.827675195,6.77801088,1932.738813,1,43352.90962,0,3,0,1,1,3,0,1,1
user1011@upi,233,10,0.739867827,80.74260454,4889.387722,0,5264.905301,1,2,1,0,1,0,1,1,1
user1012@upi,1272,0,0.789022845,101.1644336,17555.45622,1,17825.16207,1,1,0,1,1,21,0,0,1
user1013@upi,186,12,0.119106536,47.85858323,7965.556585,1,31985.82565,0,4,0,0,1,7,0,1,1
user1014@upi,1812,14,0.140547128,62.65517921,9379.429501,1,1745.796176,0,3,1,1,0,23,1,0,1
user1015@upi,862,4,0.286473738,48.18500856,17226.97256,0,34533.85386,1,4,0,0,0,14,1,0,0
user1016@upi,1315,16,0.518077165,36.05865104,10484.28218,1,26406.4138,0,2,0,0,1,23,1,0,0
user1017@upi,72,5,0.748016077,96.39160808,3950.169403,1,14435.4283,1,0,0,0,1,20,0,1,1
user1018@upi,1250,10,0.836530891,32.64030885,17851.3993,0,40734.57599,0,3,0,0,0,21,1,1,1
user1019@upi,1887,17,0.704335316,86.75321093,718.1269628,1,14509.63511,1,2,1,0,0,4,0,1,1
user1020@upi,836,3,0.928596882,24.74364951,17918.38573,1,49570.83816,1,4,1,1,1,19,1,1,1
user1021@upi,804,2,0.73874351,29.98245553,1105.352511,1,40820.34575,1,2,1,0,0,11,0,0,1
user1022@upi,698,12,0.306267887,40.37533951,13350.40236,1,35401.94526,0,2,0,1,0,19,1,1,1
user1023@upi,1494,8,0.265081284,70.69876529,1526.419656,0,3076.764423,1,2,0,0,1,19,1,0,0
user1024@upi,1962,5,0.69619245,54.5306783,14153.63842,0,45216.4755,1,2,0,0,0,3,0,0,1
user1025@upi,1643,11,0.192870569,89.41737718,776.0292945,0,39504.86473,0,2,0,0,1,21,1,1,1
user1026@upi,114,1,0.092714811,25.62807604,16864.90878,1,11458.96371,0,2,1,1,0,14,1,1,1
user1027@upi,1132,2,0.532222875,1.280674542,9372.284624,0,19618.48658,0,1,0,1,1,5,1,1,1
user1028@upi,520,2,0.82164157,93.18689661,1959.732862,0,13438.89127,1,4,0,1,0,4,1,0,0
user1029@upi,394,11,0.101379842,98.59792007,14165.70696,1,49220.95755,1,0,0,1,0,10,0,1,1
user1030@upi,414,14,0.791891324,7.137619573,9836.874134,0,42711.28028,1,4,1,1,1,13,0,0,1
user1031@upi,832,8,0.811572004,73.30890266,3899.882292,0,46511.96288,0,3,0,0,0,10,0,0,1
user1032@upi,527,7,0.482274,45.38481406,411.8802404,0,39440.82408,0,3,0,0,0,8,0,1,1
user1033@upi,485,10,0.05731031,95.26747862,8418.165369,1,22822.84857,1,4,0,1,1,23,0,1,1
user1034@upi,718,15,0.174589851,104.9297465,1804.021691,1,10279.65815,0,2,0,1,0,9,1,1,1
user1035@upi,1896,3,0.707426275,102.120452,1973.976995,0,10411.92704,0,1,0,0,0,5,0,0,0
user1036@upi,1678,0,0.711777945,93.26450968,5419.858012,0,7592.62559,1,0,1,0,1,10,1,0,0
user1037@upi,1903,6,0.898355275,32.28626745,12646.12012,1,27337.01102,1,2,0,1,1,8,0,1,1
user1038@upi,780,1,0.582686147,97.42675723,10645.22111,1,45999.12648,0,4,0,1,1,4,1,1,1
user1039@upi,1470,4,0.124107368,64.01741711,1472.847434,1,49589.98552,1,4,0,0,1,9,0,0,1
user1040@upi,1056,6,0.121414906,6.33079378,19371.78239,1,14372.117,0,1,0,1,1,19,1,1,1
user1041@upi,1006,3,0.721132357,54.83266199,17754.6569,0,34868.75387,0,1,0,0,1,13,0,1,1
user1042@upi,1598,4,0.183784665,113.05895,5258.587194,1,29858.9298,1,4,1,1,1,5,1,0,1
user1043@upi,686,0,0.3283855,106.543122,2534.537662,0,24451.91648,1,2,0,1,1,3,1,0,1
user1044@upi,723,0,0.487212007,12.27171372,18853.81701,1,33291.7745,0,2,1,0,0,23,1,1,1
user1045@upi,1491,14,0.024764878,89.29520229,9276.72138,1,18574.43732,0,2,1,0,0,22,1,0,1
user1046@upi,92,19,0.248819027,96.69514391,6292.222599,1,47224.79391,1,0,0,1,1,20,1,1,1
user1047@upi,1178,18,0.407889609,32.56658259,9858.1249,1,35275.3889,0,0,0,0,0,9,0,0,0
user1048@upi,1118,9,0.279636318,56.59302849,15477.60848,0,37712.51259,0,2,1,1,1,21,1,0,1
user1049@upi,1111,17,0.136370327,85.31855298,3450.867436,0,12128.68053,0,4,0,1,0,10,1,0,0
user1050@upi,466,2,0.728012258,52.68497866,15373.16709,0,8437.414355,0,1,1,0,0,15,1,0,0
user1051@upi,1911,10,0.813147655,13.53563026,15013.99108,1,19723.09625,0,3,1,0,1,6,0,1,1
user1052@upi,10,14,0.257478976,84.70589336,10833.02928,0,38335.95754,1,1,0,0,0,17,1,0,0
user1053@upi,60,10,0.774419495,109.3966428,17330.26155,1,46940.40753,0,1,0,1,0,6,1,1,1
user1054@upi,694,16,0.385553564,78.29816741,2729.653226,1,21372.218,0,3,1,0,0,23,0,0,1
user1055@upi,726,16,0.506685791,92.85608983,11950.03223,0,38710.09806,1,2,0,0,1,20,0,1,1
user1056@upi,1805,5,0.856001075,43.00350428,9041.926745,1,23525.6769,1,1,1,0,0,14,1,0,1
user1057@upi,1479,4,0.749953682,21.98378942,8503.613045,1,14768.4602,1,3,1,1,0,18,1,0,1
user1058@upi,458,7,0.805116851,77.13283939,5125.965318,0,36965.86488,0,4,0,0,1,17,0,1,1
user1059@upi,890,1,0.136845167,39.3325447,7508.365171,1,39912.12468,0,4,1,0,0,14,1,0,1
user1060@upi,497,15,0.069719426,103.2088223,2252.200045,1,10150.0113,1,4,1,0,0,17,1,1,1
user1061@upi,1833,19,0.893404729,14.715366,5106.819498,0,15265.42341,1,2,1,0,0,2,1,1,1
user1062@upi,43,11,0.38783427,52.01564397,5512.105645,0,24743.89441,1,1,1,1,0,0,0,0,0
user1063@upi,1381,5,0.287879678,47.60731206,14441.29056,1,9334.22627,1,1,1,1,1,0,1,0,1
user1064@upi,104,0,0.724696254,112.5664624,1066.153501,0,46442.42659,1,0,1,1,1,6,1,1,1
user1065@upi,1105,3,0.836415597,18.37617607,13058.72693,1,29570.78229,0,4,0,1,1,9,0,0,1
user1066@upi,1584,16,0.862489622,1.181619001,4506.057205,0,6068.951836,1,2,1,0,0,11,0,0,0
user1067@upi,163,12,0.315997141,28.57022554,1729.043968,1,9209.652935,0,3,1,1,1,7,0,1,1
user1068@upi,259,17,0.852212391,98.43322317,6086.042606,0,47718.22371,0,2,0,0,0,21,1,0,1
user1069@upi,683,4,0.040933944,25.11861793,4567.010102,0,36911.0476,1,1,0,1,0,22,1,0,0
user1070@upi,447,2,0.049661491,28.90536764,11085.44428,1,36722.91017,1,4,0,0,1,16,0,0,0
user1071@upi,127,10,0.623519195,15.58785654,7211.790429,0,3634.204714,1,0,1,0,1,13,1,0,0
user1072@upi,780,12,0.063106369,85.85234439,19323.27547,0,44765.9889,1,2,0,0,1,16,0,0,1
user1073@upi,1924,3,0.324609169,8.300902861,19274.63703,1,22192.33077,1,0,1,1,0,20,1,1,1
user1074@upi,1339,13,0.672755986,39.74499628,8929.933855,0,32989.26896,0,1,1,1,0,22,1,0,0
user1075@upi,277,10,0.337266896,33.89984719,15922.24047,0,47984.86406,1,3,1,1,0,5,1,0,1
user1076@upi,1994,9,0.179599781,66.61916757,364.0439631,0,5009.618894,1,2,1,0,0,19,1,1,1
user1077@upi,1087,18,0.281350622,87.6499518,11001.45054,1,24119.00021,0,1,0,1,1,16,1,0,1
user1078@upi,245,17,0.457575332,63.94517216,14891.65353,0,2490.140706,1,4,1,0,1,19,1,1,1
user1079@upi,398,5,0.475385855,111.7231192,4417.170186,1,24982.27571,1,2,1,1,0,7,0,1,1
user1080@upi,999,14,0.783000231,114.1731167,1317.317928,1,12620.44793,1,0,1,1,0,12,1,0,1
user1081@upi,1767,9,0.750153229,43.37583942,3202.786825,0,45554.16581,0,2,1,1,1,15,0,0,1
user1082@upi,772,4,0.456817805,93.32164515,8892.776935,1,19930.63979,1,1,1,1,1,11,1,1,1
user1083@upi,1858,4,0.845667349,88.65616599,10176.79127,1,31697.28358,1,1,1,1,0,16,0,0,1
user1084@upi,410,9,0.114237139,107.155751,7679.61393,1,43015.76037,1,0,0,0,1,17,0,1,1
user1085@upi,633,4,0.25535335,53.75323682,8855.477964,1,49184.756,1,1,0,1,0,7,1,0,1
user1086@upi,776,2,0.827976464,63.65678246,9457.675696,0,25195.93032,0,2,1,1,0,17,1,0,0
user1087@upi,1336,5,0.377994039,49.89291763,15411.78957,0,22793.32757,1,0,1,1,0,10,1,1,1
user1088@upi,928,3,0.981181559,102.0452303,2194.313772,0,3796.224868,0,1,1,0,0,12,0,1,1
user1089@upi,1240,17,0.466253282,27.56427784,15402.1143,1,646.8197774,1,1,1,1,1,11,1,1,1
user1090@upi,1262,8,0.791935623,28.76508939,13803.68332,1,30444.0166,1,2,1,1,1,14,1,1,1
user1091@upi,862,16,0.402307041,44.71261243,14859.05011,0,3282.562964,1,1,0,0,0,2,1,1,1
user1092@upi,1943,12,0.424953519,27.64113985,14715.92088,1,19025.14306,0,2,1,1,0,2,1,1,1
user1093@upi,587,14,0.382883147,67.32082037,9464.777134,0,190.285741,1,4,0,0,0,5,0,1,1
user1094@upi,84,19,0.719075621,16.13881278,4306.863673,1,30765.22267,1,2,0,0,0,2,1,1,1
user1095@upi,444,16,0.547517884,38.42234633,10778.9152,0,21276.50387,0,3,0,1,0,8,0,1,1
user1096@upi,112,12,0.943778111,109.6133638,19163.84287,0,6359.768282,1,1,0,0,1,10,0,1,1
user1097@upi,1455,15,0.250890317,49.10705762,11811.66106,0,14825.41667,1,4,0,1,0,7,1,0,0
user1098@upi,1737,3,0.100562732,89.78804598,319.8381897,1,28487.33834,1,0,1,0,1,3,1,0,1
user1099@upi,773,4,0.393261485,13.615463,1288.247007,0,32839.10127,1,3,1,1,0,21,0,1,1
user1100@upi,747,4,0.616712708,29.70774098,19857.98233,1,23122.17062,0,0,1,0,0,23,1,0,1
user1101@upi,815,8,0.860798937,96.88147454,1531.732549,1,40199.91621,0,3,1,0,0,19,0,1,1
user1102@upi,1339,16,0.346196887,91.55915235,1016.298685,0,5630.896181,0,4,0,0,0,14,0,0,0
